9.375602846525167	8.72538421447625
9.333795723362305	8.760459393378826
9.356742653836049	8.86540929021547
9.357343219128909	9.0497829421317
9.396086496047403	9.27139683130002
9.468206150846003	9.51385119210662
9.48810184821356	9.890610031204815
9.503172438259824	10.194223726996269
9.53489675086159	10.430805188840955
9.528550236609336	10.654089814620006
9.509858433397374	10.869571747378183
9.47508829451791	11.06709886251905
9.431622486615051	11.255857050046847
9.474762477079333	11.445202363877282
9.483387762616923	11.740273606127468
9.49732179138193	11.90830619216568
9.518332487370795	12.054488466442038
9.52804830206295	12.172342261502367
9.521819937621482	12.340475635111563
9.522562165387532	12.458265620583337
9.522238476593666	12.560874655788057
9.516266297778582	12.617272324856737
9.51995473531364	12.745199842461734
9.519749987449744	12.853235410455149
9.539705498910607	12.959631193879373
9.533799660244952	13.01620853176738
9.537744088835412	13.043074323605326
9.541363755212235	13.129592658670047
9.53994589864837	13.16937730809048
9.54600476576905	13.206517728362325
9.539412083146205	13.22957821015705
9.538450110765138	13.428166787969221
